site_id1,site_id2,same_country
165837,318983,true
165837,555521942,true
165837,555521995,true
165837,555526014,false
165837,555537903,true
165837,555537914,true
165837,555539320,false
165837,62714,false
165879,165879,true
165879,39806,false
165879,555521942,true
165879,555526014,false
165879,555537903,true
165879,555539320,false
165929,165929,true
165929,342328,false
165929,344535,false
165929,396114,true
165929,555516985,false
165929,555537769,true
165929,555579363,true
165972,165972,true
165972,386358,true
165972,386359,true
166015,166015,true
166015,166378,true
166015,555520435,true
166015,555558493,true
166015,555558495,true
166015,555558502,true
166076,103445,false
166076,166076,true
166076,169204,false
166076,395767,true
166076,555522025,true
166076,555537920,true
166076,67804,false
166076,67950,true
166195,148587,false
166195,166195,true
166195,325684,true
166195,325685,true
166195,347389,false
166195,555623537,true
166378,166015,true
166378,166378,true
166378,555520435,true
166378,555558491,true
166378,555558492,true
166378,555558493,true
166378,555558495,true
166391,163836,true
166391,166391,true
166391,20841,true
166391,555520929,true
166391,555537692,true
166404,163281,true
166404,166404,true
166404,321957,true
166404,555518033,true
166404,555531033,false
166404,555543108,false
166449,166449,true
166449,319888,false
166449,323866,false
166449,347877,true
166450,166450,true
166450,166452,true
166450,347854,true
166450,347869,true
166450,555522165,false
166450,555537952,false
166450,67943,false
166450,6995,false
166450,81074,true
166452,166450,true
166452,166452,true
166452,347854,true
166452,347869,true
166452,555522165,false
166452,555537952,false
166452,67943,false
166452,6995,false
166452,81074,true
166476,166476,true
166476,178719,true
166476,348103,true
166476,348130,true
166476,4349,false
166476,555577667,false
166476,555578028,false
166476,67805,false
166489,166489,true
166489,348168,true
166489,348169,true
166489,348170,true
166489,555513649,true
166650,166650,true
166650,166659,true
166650,166666,true
166650,326434,false
166650,326451,false
166650,348140,true
166650,399237,true
166650,399269,true
166650,555513659,true
166659,166650,true
166659,166659,true
166659,166666,true
166659,326434,false
166659,326451,false
166659,348140,true
166659,399237,true
166659,399269,true
166659,555513659,true
166666,166650,true
166666,166659,true
166666,166666,true
166666,326434,false
166666,348140,true
166666,399237,true
166666,399269,true
166666,555513659,true
166726,166726,true
166726,17,true
166726,300083,true
166726,555543796,false
166726,555587169,true
166877,142806,true
166877,142831,true
166877,142862,true
166877,142863,true
166877,166877,true
166877,169755,true
166877,555527636,false
166877,555535842,true
166877,555536006,true
166877,555541864,true
166877,555581126,true
166889,1443,false
166889,166889,true
166889,18438,false
166889,2017,true
166889,20331,true
166889,3051,false
166889,313109,false
166889,40042,false
166889,478291,true
166889,5190,false
166889,61608,false
166889,863,false
166889,957,false
166899,160873,true
166899,166899,true
166899,220032,true
166899,337830,false
166899,555531226,false
166899,555540956,false
166899,555541001,false
166899,68147,false
166899,68328,true
166906,11580,true
166906,166906,true
166906,31608,false
166906,555540743,false
166906,555587200,false
166919,142872,true
166919,166919,true
166919,555527924,false
166919,555527967,false
166919,555535835,true
166919,555541863,true
166919,555580975,true
167075,101947,false
167075,167075,true
167075,555622040,false
167094,167094,true
167094,167099,true
167094,900697,false
167099,167094,true
167099,167099,true
167100,167100,true
167100,167107,true
167100,20683,false
167106,167106,true
167106,313340,false
167107,167100,true
167107,167107,true
167107,20683,false
167109,101947,false
167109,167109,true
167109,555622040,false
167131,167131,true
167270,167270,true
167270,18335,true
167270,555586266,false
167270,979,false
1675,101947,false
1675,1675,true
1675,1761,false
1675,555622040,false
16765,12155,true
16765,147625,true
16765,147806,true
16765,16765,true
16765,169111,false
16765,172911,true
16765,31412,false
16765,555535291,true
16765,555535498,true
16765,555535530,true
16765,555535532,true
16765,555552467,true
16765,555577581,false
16765,555577583,false
16765,555577888,false
16765,555577890,false
16765,67802,false
16765,68159,true
16782,16782,true
16782,172823,true
16782,555527396,false
16782,555535407,true
16782,555541598,true
16782,68160,true
16792,16792,true
16792,2256,true
16792,2555,true
16792,555558303,false
16796,16796,true
16796,2529,false
16796,600,true
16796,7457,true
168129,107238,false
168129,145525,true
168129,145539,false
168129,168129,true
168129,302128,false
168129,30630,false
168129,30632,false
168241,16253,false
168241,168241,true
168241,200404,true
168241,313187,false
168241,96123,false
168241,99844,false
168285,168285,true
168285,326433,false
168285,326454,false
168285,348146,true
168285,348157,true
168285,398854,true
168285,399270,true
16829,16829,true
16829,81004,true
16829,94114,false
1684,1684,true
1684,31551,true
1684,555536586,true
1684,555536591,true
1684,555541966,true
1684,555541967,true
1684,555541968,true
1684,900759,false
1684,94072,true
168451,168451,true
168451,348116,true
168474,168474,true
168474,168478,true
168474,19231,false
168478,168474,true
168478,168478,true
168478,168484,true
168478,19231,false
168484,168478,true
168484,168484,true
168484,19231,false
168694,149025,true
168694,168694,true
168694,555513679,true
168719,149050,true
168719,168719,true
168900,168900,true
168900,555540096,false
168900,717,false
168900,915,true
168933,106737,false
168933,12397,false
168933,148691,true
168933,149187,true
168933,168933,true
168933,31058,true
168933,555513681,true
168933,555526050,false
168933,555526059,false
168933,555539329,false
168999,149215,true
168999,168999,true
168999,31058,true
168999,399891,true
169019,169019,true
169019,349215,false
169019,555523434,false
169019,555531092,true
169019,555538261,false
169019,555540905,true
169019,555540906,true
169099,169099,true
169099,174776,true
169099,387420,true
169099,555540153,false
169099,555577650,true
169099,555577660,true
169099,555578004,true
169099,555578015,true
169099,555580401,false
169099,64555,true
169109,102736,true
169109,103578,true
169109,169109,true
169109,344526,false
169109,555517566,false
169109,555537229,false
169109,555577894,true
169111,12155,false
169111,147806,false
169111,16765,false
169111,169111,true
169111,172911,false
169111,31412,true
169111,555535291,false
169111,555535498,false
169111,555535532,false
169111,555552467,false
169111,555577581,true
169111,555577583,true
169111,555577888,true
169111,555577890,true
169111,67802,true
169111,68159,false
169112,106658,true
169112,169112,true
169112,555527622,false
169112,555577881,true
169112,5561,true
169112,9568,false
169113,169113,true
169113,31407,true
169113,555527625,false
169113,555577883,true
169114,169114,true
169114,169178,true
169114,178327,false
169114,196469,false
169114,394688,false
169114,395164,false
169114,395231,false
169114,555527633,false
169114,555535178,false
169114,555539857,false
169114,555541574,false
169114,555577885,true
169114,902989,false
169117,169117,true
169117,555527627,false
169117,555577883,true
169178,169114,true
169178,169178,true
169178,178327,false
169178,196469,false
169178,394688,false
169178,395164,false
169178,395231,false
169178,555527633,false
169178,555535178,false
169178,555539857,false
169178,555541574,false
169178,555577885,true
169178,902989,false
169185,169185,true
169185,387380,true
169185,394689,false
169185,394697,false
169185,555513748,true
169185,555560353,false
169185,555560354,false
169185,555579069,false
169185,555579092,false
169190,169190,true
169190,19198,true
169190,555577623,true
169190,555577953,true
169204,103445,true
169204,166076,false
169204,169204,true
169204,555522025,false
169204,555537920,false
169204,67804,true
169204,67950,false
169269,169269,true
169269,19198,true
169269,394692,false
169269,395159,false
169269,395232,false
169269,555535173,false
169269,555541575,false
169269,555577623,true
169269,555577953,true
169359,169359,true
169359,395896,false
169359,555522259,false
169359,555522263,false
169359,555537971,false
169359,555578037,true
169401,169401,true
169401,19198,true
169401,394692,false
169401,395159,false
169401,395232,false
169401,555535173,false
169401,555541575,false
169401,555577623,true
169401,555577953,true
169419,169419,true
169419,169592,true
169419,19187,true
169491,169491,true
169491,387380,true
169491,394689,false
169491,395120,false
169491,555513748,true
169491,555535134,false
169502,169502,true
169502,396005,false
169502,555522025,false
169502,555537920,false
169502,555577649,true
169502,555578010,true
169574,103435,true
169574,169574,true
169574,4415,false
169574,555522199,false
169574,555537959,false
169590,169590,true
169590,30757,false
169590,555578038,true
169592,102896,true
169592,169419,true
169592,169592,true
169592,19187,true
169592,395702,false
169592,395808,false
169592,395902,false
169592,395950,false
169592,555513768,true
169592,555522200,false
169592,555522252,false
169592,555578013,true
169648,169648,true
169648,555535847,true
169731,169731,true
169731,183454,true
169731,183461,true
169731,555527738,false
169731,555528019,false
169755,166877,true
169755,169755,true
169755,555535842,true
169755,555536006,true
169755,555541864,true
169810,169810,true
169810,555535847,true
169828,169828,true
169828,183436,true
169828,555528017,false
169828,555536202,true
169828,555545514,true
169922,169922,true
169922,555562034,true
169923,142774,true
169923,142836,true
169923,142854,true
169923,169923,true
169923,555527900,false
169923,555535847,true
169963,169963,true
169963,220065,true
169963,555539937,false
169963,555541861,true
169963,555557072,true
169964,169964,true
169964,555527733,false
169964,555535939,true
169964,87081,true
169999,169999,true
169999,555536098,true
169999,87088,true
17,166726,true
17,17,true
17,300083,true
17,555543796,false
17,555587169,true
170343,134948,true
170343,1649,true
170343,170343,true
170343,170461,true
170343,170594,true
170343,326565,true
170343,326570,true
170343,339003,true
170343,379253,true
170343,555522709,true
170343,555522710,true
170343,555538110,true
170384,170384,true
170384,170598,true
170384,172498,false
170384,326528,true
170384,326572,true
170384,555522944,true
170461,134948,true
170461,1649,true
170461,170343,true
170461,170461,true
170461,170594,true
170461,172332,true
170461,172498,false
170461,326565,true
170461,326570,true
170461,339003,true
170461,555522709,true
170461,555522710,true
170461,555538110,true
170490,170490,true
170490,170493,true
170490,170594,true
170490,172498,false
170490,326570,true
170490,339008,true
170490,379245,true
170490,555522709,true
170490,555538110,true
170490,555540622,false
170490,555546241,false
170490,555580678,false
170490,902317,false
170493,170490,true
170493,170493,true
170493,170594,true
170493,172498,false
170493,326570,true
170493,379245,true
170493,555522709,true
170493,555538110,true
170493,555540622,false
170493,555546241,false
170493,555580678,false
170493,902317,false
1705,145591,true
1705,1705,true
170594,134948,true
170594,1649,true
170594,170343,true
170594,170461,true
170594,170490,true
170594,170493,true
170594,170594,true
170594,172080,true
170594,172332,true
170594,172498,false
170594,326565,true
170594,326570,true
170594,339003,true
170594,339004,true
170594,339008,true
170594,379245,true
170594,555522709,true
170594,555522710,true
170594,555538110,true
170594,555540622,false
170594,555546241,false
170594,555580678,false
170594,902317,false
170598,170384,true
170598,170598,true
170598,172498,false
170598,186075,true
170598,326527,true
170598,326528,true
170598,326572,true
170598,555522944,true
170815,101372,true
170815,170815,true
170815,187374,true
170815,326998,true
170815,37052,false
170815,555522995,true
170815,555523022,true
170815,555540708,false
170815,555580748,false
170815,62261,false
170861,170861,true
170861,170969,true
170861,171054,true
170861,189101,true
170861,190351,true
170861,555522990,true
170861,555540708,false
170861,555580748,false
170861,62261,false
170911,170911,true
170911,171061,true
170911,172498,false
170911,188744,true
170911,555522968,true
170969,170861,true
170969,170969,true
170969,171054,true
170969,555522990,true
170969,555540708,false
170969,555580748,false
170969,62261,false
170996,170996,true
170996,31563,true
170996,326667,true
170996,37052,false
170996,555523019,true
170996,555540708,false
170996,555580748,false
170996,62261,false
171054,170861,true
171054,170969,true
171054,171054,true
171054,189101,true
171054,190351,true
171054,555522990,true
171054,555540708,false
171054,555580748,false
171054,62261,false
171061,170911,true
171061,171061,true
171061,172498,false
171061,188744,true
171061,555522968,true
1711,10713,true
1711,1711,true
1711,342651,false
1711,68149,true
17119,101830,false
17119,17119,true
17131,15498,false
17131,17131,true
17131,17160,true
17132,101830,false
17132,17132,true
17132,555549391,false
171340,171340,true
171340,555540708,false
171340,555580748,false
171340,62261,false
1715,1715,true
171547,171547,true
171547,181928,false
171547,326621,true
171547,326643,true
171547,326682,true
171547,326721,true
171547,555522950,true
171547,555538148,true
171547,555540712,false
171547,555580754,false
17160,15498,false
17160,17131,true
17160,17160,true
17176,101830,false
17176,17176,true
17176,2080,true
171766,171766,true
171766,187098,true
171766,326959,true
171766,555523016,true
171766,555540708,false
171766,555580748,false
171766,62261,false
172055,172055,true
172080,170594,true
172080,172080,true
172080,172498,false
172080,326570,true
172080,339004,true
172080,339008,true
172080,555522709,true
172080,555538110,true
172080,555540622,false
172080,555546241,false
172080,555580678,false
172080,902317,false
172332,1649,true
172332,170461,true
172332,170594,true
172332,172332,true
172332,172498,false
172332,326565,true
172332,326570,true
172332,339003,true
172332,555522709,true
172332,555522710,true
172332,555538110,true
172468,172468,true
172468,555530143,true
172498,1649,false
172498,170384,false
172498,170461,false
172498,170490,false
172498,170493,false
172498,170594,false
172498,170598,false
172498,170911,false
172498,171061,false
172498,172080,false
172498,172332,false
172498,172498,true
172498,172603,true
172498,180560,false
172498,181851,true
172498,181928,true
172498,185962,false
172498,186075,false
172498,187882,false
172498,188410,false
172498,188744,false
172498,189352,false
172498,190050,false
172498,190365,false
172498,190966,false
172498,326527,false
172498,326528,false
172498,326556,false
172498,326565,false
172498,326570,false
172498,326572,false
172498,326586,false
172498,327051,false
172498,339003,false
172498,339004,false
172498,339008,false
172498,339537,false
172498,339538,false
172498,378899,false
172498,379245,false
172498,379253,false
172498,396166,true
172498,555514431,false
172498,555522656,false
172498,555522663,false
172498,555522686,false
172498,555522709,false
172498,555522710,false
172498,555522942,false
172498,555522944,false
172498,555522945,false
172498,555522968,false
172498,555530124,true
172498,555530187,true
172498,555538110,false
172498,555540622,true
172498,555540712,true
172498,555546241,true
172498,555578882,true
172498,555580678,true
172498,555580754,true
172498,555623699,true
172498,902317,true
172553,172553,true
172553,37057,true
172553,555540629,true
172553,555580679,true
172553,62859,false
172603,172498,true
172603,172603,true
172603,339537,false
172603,339538,false
172603,555522663,false
172603,555530124,true
172603,555538110,false
172627,172627,true
172627,555536378,false
172627,555536381,false
172627,555536383,false
172627,555536506,false
172627,555540683,true
172627,555580727,true
172627,62336,false
172627,62340,false
172707,172707,true
172707,555540676,true
172707,555580722,true
172823,14253,false
172823,147667,true
172823,147859,true
172823,147945,true
172823,16782,true
172823,172823,true
172823,178333,false
172823,555527396,false
172823,555527425,false
172823,555535291,true
172823,555535317,true
172823,555535406,true
172823,555535407,true
172823,555535487,true
172823,555535511,true
172823,555539836,false
172823,555541598,true
172823,555552452,true
172823,555579220,true
172823,555579228,true
172823,555580785,false
172823,68160,true
172868,172868,true
172868,555535279,true
172868,555539831,false
172868,555541612,true
172874,12159,true
172874,134938,false
172874,172874,true
172874,344529,false
172874,555517711,false
172890,145822,true
172890,172890,true
172890,178325,false
172890,555527388,false
172890,555535281,true
172890,555535282,true
172890,555535475,true
172890,555539831,false
172890,555541612,true
172890,555552451,true
172890,900589,false
172900,172900,true
172900,555527272,false
172900,555539831,false
172900,555541612,true
172901,14146,true
172901,172901,true
172901,555535580,true
172901,555541594,true
172901,555579237,true
172911,12155,true
172911,147806,true
172911,16765,true
172911,169111,false
172911,172911,true
172911,19034,true
172911,31412,false
172911,555535291,true
172911,555535498,true
172911,555535530,true
172911,555535531,true
172911,555535532,true
172911,555541607,true
172911,555552467,true
172911,555577581,false
172911,555577583,false
172911,555577888,false
172911,555577890,false
172911,67802,false
172911,68159,true
172930,172930,true
172930,555535578,true
172930,555541594,true
172930,555552476,true
172931,145822,true
172931,172931,true
172931,178325,false
172931,555527388,false
172931,555535281,true
172931,555535475,true
172931,555539831,false
172931,555541612,true
172931,555552451,true
172931,900589,false
172935,172935,true
172935,555541620,true
172943,172943,true
172989,11812,true
172989,12270,false
172989,148008,true
172989,172989,true
172989,555530859,false
172989,555535506,true
172989,555540814,false
173005,122867,false
173005,148182,true
173005,148225,true
173005,148330,true
173005,173005,true
173005,173009,true
173005,1975,true
173005,555535525,true
173005,555535552,true
173005,555535553,true
173005,555535555,true
173005,555541621,true
173005,555562793,false
173005,555577798,false
173005,555578899,false
173005,555579197,true
173005,555579235,true
173005,646,true
173005,857,false
173006,147893,true
173006,147990,true
173006,148026,true
173006,161620,false
173006,173006,true
173006,555535433,true
173006,555535449,true
173006,555535454,true
173006,555541593,true
173006,903141,false
173007,13652,false
173007,14131,true
173007,147826,true
173007,147865,true
173007,147903,true
173007,148154,true
173007,148231,true
173007,148296,true
173007,173007,true
173007,4376,true
173007,555527168,false
173007,555535559,true
173007,555535563,true
173007,555535565,true
173007,555539802,false
173007,555541618,true
173007,555559939,true
173007,555559941,true
173007,900588,false
173007,900612,true
173007,93292,false
173009,147899,true
173009,147914,true
173009,147969,true
173009,148069,true
173009,148217,true
173009,148225,true
173009,173005,true
173009,173009,true
173009,1975,true
173009,555530569,false
173009,555535525,true
173009,555540864,false
173009,555541621,true
173009,555562793,false
173009,555580764,false
173009,63592,true
173009,63597,true
173009,63598,true
173009,63601,true
173009,848,false
173013,125857,false
173013,173013,true
173013,555533461,true
1735,15506,false
1735,1735,true
174095,174095,true
174095,380512,true
174095,383630,true
174095,555541411,true
174095,555579698,true
174109,155812,false
174109,174109,true
174109,555533795,true
174581,155817,false
174581,174581,true
174581,555534522,true
174581,555534616,true
174581,555534617,true
174624,174624,true
174624,555534836,true
174624,555534838,true
174776,169099,true
174776,174776,true
174776,32705,false
174776,555540153,false
174776,555577650,true
174776,555577660,true
174776,555578004,true
174776,555578015,true
174776,555580401,false
175172,150274,true
175172,175172,true
175172,555525199,true
175172,68351,false
1761,101947,true
1761,1675,false
1761,1761,true
1761,555622040,false
176297,176297,true
176308,176308,true
176308,555526977,false
176308,555539626,false
176351,176351,true
176351,349974,false
176351,392892,false
176351,555526985,false
176351,555539632,false
176385,176385,true
176385,176774,true
176385,179233,true
176385,555516532,true
176385,555531205,false
176385,555537130,true
176385,555537145,true
176385,900754,true
176440,176440,true
176440,555516493,true
176440,555531249,false
176440,555537092,true
176440,555541033,false
176453,176453,true
176453,555540949,false
176465,176465,true
176465,176686,true
176465,555516642,true
176465,555537071,true
176686,16397,false
176686,176465,true
176686,176686,true
176686,555516642,true
176686,555537071,true
176712,176712,true
176712,179407,true
176712,555516579,true
176712,555531292,false
176712,555537060,true
176712,555577827,false
176774,176385,true
176774,176774,true
176774,176827,true
176774,176830,true
176774,176832,true
176774,176851,true
176774,179233,true
176774,555516532,true
176774,555531205,false
176774,555537085,true
176774,555537130,true
176774,555537145,true
176774,555540949,false
176774,555541027,false
176774,900754,true
176811,176811,true
176811,555516529,true
176811,555531249,false
176811,555537098,true
176811,555540963,false
176811,555541015,false
176827,176774,true
176827,176827,true
176827,176830,true
176827,176832,true
176827,176851,true
176827,555516532,true
176827,555537085,true
176827,555541027,false
176827,900754,true
176829,176829,true
176829,349854,true
176829,555516475,true
176829,555531206,false
176829,555537076,true
176829,900755,true
176830,176774,true
176830,176827,true
176830,176830,true
176830,176851,true
176830,555516532,true
176830,555537085,true
176830,555541027,false
176830,900754,true
176832,176774,true
176832,176827,true
176832,176832,true
176832,555516532,true
176832,555537085,true
176832,555541027,false
176832,900754,true
176844,176844,true
176844,555516468,true
176844,555531200,false
176844,555537075,true
176844,555540938,false
176851,176774,true
176851,176827,true
176851,176830,true
176851,176851,true
176851,555516532,true
176851,555537085,true
176851,555541027,false
176851,900754,true
17697,17697,true
17697,29771,false
17697,390556,true
17697,390659,true
17697,478638,false
17697,555517766,false
17697,555517773,false
17697,555522383,true
17697,555522395,true
17697,555537239,false
17697,555537241,false
17697,555538021,true
17697,555557146,false
17697,555557218,true
17697,5729,true
17697,67900,true
17697,67963,false
17697,82407,false
176981,176981,true
176981,555516636,true
176981,555537087,true
176981,555539604,false
176996,176996,true
176998,176998,true
176998,555516579,true
176998,555531292,false
176998,555537122,true
176998,555577827,false
177000,177000,true
177000,555516579,true
177000,555537121,true
177254,165497,false
177254,177254,true
177254,20835,false
177254,323105,false
177254,555519674,false
177254,555519780,false
177254,555519895,false
177254,555530496,true
177254,555537517,false
177254,555537534,false
177254,555540732,true
177260,177260,true
177260,344532,false
177260,555530282,true
177260,555577795,true
17727,1048,false
17727,12201,false
17727,124385,true
17727,17727,true
17727,67824,false
17727,818,true
177272,114979,true
177272,177272,true
177272,177500,true
177272,2008,false
177272,396214,true
177272,555540867,true
177272,555580759,true
177303,177303,true
177303,555530687,true
177303,62877,true
177310,177310,true
177310,196461,true
177310,342011,false
177310,555530858,true
177345,11812,false
177345,12270,true
177345,177345,true
177345,555530859,true
177345,555535506,false
177345,555540814,true
177405,12157,false
177405,177405,true
177405,555530706,true
177405,555535275,false
177405,555540792,true
177405,555541602,false
177405,62880,true
177436,177436,true
177436,177491,true
177436,555530687,true
177436,62877,true
177489,161767,false
177489,177489,true
177489,555530705,true
177489,555540793,true
177489,62878,true
177491,177436,true
177491,177491,true
177491,555530687,true
177491,62877,true
177500,114979,true
177500,124110,true
177500,177272,true
177500,177500,true
177500,177538,true
177500,2008,false
177500,396214,true
177500,555540867,true
177500,555580759,true
177520,114979,true
177520,177520,true
177520,2008,false
177520,396214,true
177520,555540867,true
177520,555580759,true
177538,114979,true
177538,177500,true
177538,177538,true
177538,1985,false
177538,2008,false
177538,396214,true
177538,555540867,true
177538,555580759,true
177550,177550,true
177550,342277,false
177550,555517727,false
177550,555530697,true
177558,114979,true
177558,177558,true
177558,1985,false
177558,2008,false
177558,31598,true
177558,396214,true
177558,555540867,true
177558,555580759,true
177582,115508,true
177582,148579,true
177582,177582,true
177582,203207,false
177582,555530927,true
177642,161272,false
177642,177642,true
177642,555540866,true
177642,555580763,true
177642,62874,true
177656,12157,false
177656,148093,false
177656,177656,true
177656,555530706,true
177656,555535275,false
177656,555535434,false
177656,555540792,true
177656,555541602,false
177656,62880,true
177677,161428,false
177677,161729,false
177677,177677,true
177677,177724,true
177677,555530403,true
177677,555540743,true
177678,177678,true
177678,555530400,true
177678,555540743,true
177678,555587200,false
177721,177721,true
177721,344532,false
177721,555517259,false
177721,555530282,true
177721,555537218,false
177721,555577795,true
177724,160887,false
177724,161428,false
177724,177677,true
177724,177724,true
177724,555530403,true
177724,555530461,true
177724,555540743,true
17774,17774,true
177747,148579,true
177747,177747,true
177747,177748,true
177747,177749,true
177747,203207,false
177747,396148,false
177747,555530750,true
177747,555530757,true
177747,555530758,true
177747,555530927,true
177747,555536328,false
177747,555536601,false
177747,555540796,true
177747,555541907,false
177747,555562812,true
177747,62302,false
177748,177747,true
177748,177748,true
177748,177749,true
177748,555530750,true
177748,555540796,true
177748,93910,false
177749,116029,true
177749,177747,true
177749,177748,true
177749,177749,true
177749,179063,false
177749,396148,false
177749,555530750,true
177749,555536390,false
177749,555540796,true
177749,555541907,false
177773,177773,true
178226,103150,true
178226,15140,true
178226,178226,true
178226,555526602,true
178226,555528147,false
178226,555539463,true
178226,661,true
178229,12397,true
178229,178229,true
178229,555513665,false
178229,555526496,true
178229,555539491,true
178229,62667,false
178229,68237,false
178258,165057,false
178258,178258,true
178258,181675,true
178258,555521707,false
178258,555525980,true
178258,555537843,false
178258,62768,true
178258,6307,true
178294,178294,true
178294,555525608,true
178294,555525655,true
178294,555539239,true
178294,555547182,true
178294,555623175,false
178294,555623179,false
178294,555623211,false
178294,555623462,false
178294,555623473,false
178294,555623476,false
178317,178317,true
178317,332821,false
178317,333458,false
178317,386129,false
178317,386139,false
178317,386143,false
178317,555539296,true
178317,555542017,false
178317,555579843,false
178317,555623188,false
178317,555623189,false
178317,555623226,false
178317,555623337,false
178317,555623343,false
178317,555623355,false
178317,62752,true
178317,67814,false
178317,86584,false
178325,145822,false
178325,14766,false
178325,147915,false
178325,172890,false
178325,172931,false
178325,178325,true
178325,555527370,true
178325,555527388,true
178325,555527396,true
178325,555535281,false
178325,555535282,false
178325,555535408,false
178325,555535475,false
178325,555535608,false
178325,555539825,true
178325,555539831,true
178325,555541598,false
178325,555541612,false
178325,555552451,false
178325,900589,true
178326,178326,true
178326,183942,false
178326,183966,false
178326,196475,false
178326,555514103,false
178326,555527554,true
178326,555527557,true
178326,555527561,true
178326,555527562,true
178326,555527563,true
178326,555527565,true
178326,555527572,true
178326,555527576,true
178326,555531186,false
178326,555531269,false
178326,555539845,true
178326,555540994,false
178326,555541022,false
178327,169114,false
178327,169178,false
178327,178327,true
178327,196469,false
178327,394688,false
178327,395164,false
178327,395231,false
178327,555527211,true
178327,555527627,true
178327,555527633,true
178327,555535178,false
178327,555539857,true
178327,555541574,false
178327,555577885,false
178327,902989,true
178328,178328,true
178328,18939,true
178328,555527437,true
178328,555527439,true
178328,555527443,true
178328,555531229,false
178328,555540992,false
178333,172823,false
178333,178333,true
178333,555527396,true
178333,555527425,true
178333,555535407,false
178333,555539836,true
178333,555541598,false
178333,555580785,true
178333,68160,false
178342,178342,true
178342,555527564,true
178342,555527565,true
178342,555531210,false
178445,178445,true
178445,333217,true
178445,555514245,false
178445,555536663,true
178445,555537035,false
178445,555541989,true
178445,555545305,true
178446,178446,true
178446,332937,true
178446,555514190,false
178446,555536675,true
178446,555537052,false
178446,555541994,true
178446,555593093,false
178446,67810,true
178446,95358,false
178476,178476,true
178476,333243,true
178476,555536685,true
178476,555541992,true
178500,178500,true
178500,332937,true
178500,555514190,false
178500,555536675,true
178500,555537052,false
178500,555541994,true
178500,555559927,false
178500,555593093,false
178500,67810,true
178500,95358,false
178512,178512,true
178512,332900,true
178512,332990,true
178512,555514245,false
178512,555536663,true
178512,555537035,false
178512,555545305,true
178537,178537,true
178537,333789,true
178537,555536670,true
178537,555536970,false
178537,555545305,true
178537,555559905,false
178550,178550,true
178550,178573,true
178550,333250,true
178550,393645,true
178550,555514246,false
178550,555536664,true
178550,555537034,false
178550,555541989,true
178550,555542292,false
178550,555545305,true
178550,86571,true
178573,178550,true
178573,178573,true
178573,333102,true
178573,333250,true
178573,555536664,true
178573,555541989,true
178573,555545305,true
178573,86571,true
178591,178591,true
178591,332900,true
178591,555536656,true
178591,555536663,true
178591,555545305,true
178597,178597,true
178597,178646,true
178597,332867,true
178597,555536668,true
178597,555541989,true
178605,178605,true
178605,178646,true
178605,332868,true
178605,555536668,true
178605,555537044,false
178605,555559884,false
178636,178636,true
178636,333230,true
178636,555536685,true
178636,555541998,true
178636,555541999,true
178646,178597,true
178646,178605,true
178646,178646,true
178646,332867,true
178646,332868,true
178646,333399,true
178646,555536668,true
178646,555537044,false
178646,555541989,true
178646,555545305,true
178646,555559884,false
178648,178648,true
178648,332992,true
178648,555514245,false
178648,555536663,true
178648,555537035,false
178648,555541989,true
178648,555545305,true
178656,178656,true
178656,555514242,false
178656,555542242,false
178656,555545306,true
178687,178687,true
178687,332992,true
178687,555514245,false
178687,555536663,true
178687,555537035,false
178687,555541989,true
178687,555542252,false
178687,555545305,true
178687,555558932,true
178714,178714,true
178714,555513665,true
178714,62667,true
178714,68237,true
178719,166476,true
178719,178719,true
178719,348103,true
178719,348130,true
178719,4349,false
178719,555577667,false
178719,555578028,false
178719,67805,false
178722,178722,true
178722,326259,true
178722,326260,true
178722,326261,true
178722,326262,true
178722,326263,true
178722,326264,true
178722,326265,true
178722,326266,true
178722,326267,true
178722,341298,true
178722,341299,true
178722,341300,true
178722,341301,true
178722,341302,true
178722,341303,true
178722,377998,false
178722,394828,true
178722,394846,true
178722,394878,true
178722,394879,true
178722,395123,true
178722,395126,true
178722,395202,true
178722,395235,true
178722,555535137,true
178722,555535140,true
178722,555535216,true
178722,555541578,true
178722,555560256,true
178722,555560341,true
178722,555578215,false
178722,555578430,false
178722,555579057,true
178726,178726,true
178726,178843,false
178726,394734,true
178726,395213,true
178726,395245,true
178726,555528725,false
178726,555535226,true
178726,555540258,false
178726,555541588,true
178830,178830,true
178830,178984,true
178830,365015,false
178830,555526829,false
178830,555526873,false
178830,555528188,true
178830,555528198,true
178830,555528199,true
178840,178840,true
178840,394734,false
178840,395213,false
178840,395245,false
178840,555528725,true
178840,555535226,false
178840,555540258,true
178840,555541588,false
178841,178841,true
178841,394734,false
178841,395213,false
178841,395245,false
178841,555528725,true
178841,555535226,false
178841,555540258,true
178841,555541588,false
178842,178842,true
178842,394734,false
178842,395213,false
178842,395245,false
178842,555528725,true
178842,555535226,false
178842,555540258,true
178842,555541588,false
178843,178726,false
178843,178843,true
178843,394734,false
178843,395213,false
178843,395245,false
178843,555528725,true
178843,555535226,false
178843,555540258,true
178843,555541588,false
178980,178980,true
178980,326098,false
178980,326359,false
178980,394927,false
178980,395192,false
178980,395241,false
178980,555528696,true
178980,555535206,false
178980,555540255,true
178980,555541584,false
178984,178830,true
178984,178984,true
178984,365015,false
178984,555528188,true
178984,555528198,true
178984,555528199,true
179019,179019,true
179019,555536612,true
179042,179042,true
179042,555536301,true
179046,179046,true
179046,326022,true
179046,555536513,true
