site_id,iso3,method,yr_ass,
139000,GBR,Common Standards Monitoring,2013,
139001,GBR,Common Standards Monitoring,2013,
139002,GBR,Common Standards Monitoring,2013,
139003,GBR,Common Standards Monitoring,2013,
139011,GBR,Common Standards Monitoring,2013,
139019,GBR,Common Standards Monitoring,2013,
139009,GBR,Common Standards Monitoring,2013,
139010,GBR,Common Standards Monitoring,2013,
139014,GBR,Common Standards Monitoring,2013,
139015,GBR,Common Standards Monitoring,2013,
139016,GBR,Common Standards Monitoring,2013,
139017,GBR,Common Standards Monitoring,2013,
555545405,GBR,Common Standards Monitoring,2013,
139018,GBR,Common Standards Monitoring,2013,
139026,GBR,Common Standards Monitoring,2013,
139020,GBR,Common Standards Monitoring,2013,
169719,GBR,Common Standards Monitoring,2013,
139102,GBR,Common Standards Monitoring,2013,
139022,GBR,Common Standards Monitoring,2013,
139024,GBR,Common Standards Monitoring,2013,
139023,GBR,Common Standards Monitoring,2013,
139025,GBR,Common Standards Monitoring,2013,
139038,GBR,Common Standards Monitoring,2013,
139103,GBR,Common Standards Monitoring,2013,
139027,GBR,Common Standards Monitoring,2013,
139028,GBR,Common Standards Monitoring,2013,
139029,GBR,Common Standards Monitoring,2013,
139030,GBR,Common Standards Monitoring,2013,
395273,GBR,Common Standards Monitoring,2013,
139046,GBR,Common Standards Monitoring,2013,
169717,GBR,Common Standards Monitoring,2013,
139032,GBR,Common Standards Monitoring,2013,
169720,GBR,Common Standards Monitoring,2013,
139007,GBR,Common Standards Monitoring,2013,
139040,GBR,Common Standards Monitoring,2013,
139039,GBR,Common Standards Monitoring,2013,
139042,GBR,Common Standards Monitoring,2013,
139008,GBR,Common Standards Monitoring,2013,
169718,GBR,Common Standards Monitoring,2013,
139034,GBR,Common Standards Monitoring,2013,
555545406,GBR,Common Standards Monitoring,2013,
139035,GBR,Common Standards Monitoring,2013,
139036,GBR,Common Standards Monitoring,2013,
139037,GBR,Common Standards Monitoring,2013,
193720,GBR,Common Standards Monitoring,2013,
139041,GBR,Common Standards Monitoring,2013,
395274,GBR,Common Standards Monitoring,2013,
169721,GBR,Common Standards Monitoring,2013,
139043,GBR,Common Standards Monitoring,2013,
139044,GBR,Common Standards Monitoring,2013,
139045,GBR,Common Standards Monitoring,2013,
139052,GBR,Common Standards Monitoring,2013,
169722,GBR,Common Standards Monitoring,2013,
139047,GBR,Common Standards Monitoring,2013,
169723,GBR,Common Standards Monitoring,2013,
139049,GBR,Common Standards Monitoring,2013,
139068,GBR,Common Standards Monitoring,2013,
139033,GBR,Common Standards Monitoring,2013,
139050,GBR,Common Standards Monitoring,2013,
139051,GBR,Common Standards Monitoring,2013,
139059,GBR,Common Standards Monitoring,2013,
555545407,GBR,Common Standards Monitoring,2013,
139104,GBR,Common Standards Monitoring,2013,
169726,GBR,Common Standards Monitoring,2013,
139054,GBR,Common Standards Monitoring,2013,
139055,GBR,Common Standards Monitoring,2013,
174654,GBR,Common Standards Monitoring,2013,
139086,GBR,Common Standards Monitoring,2013,
139087,GBR,Common Standards Monitoring,2013,
139056,GBR,Common Standards Monitoring,2013,
139057,GBR,Common Standards Monitoring,2013,
169751,GBR,Common Standards Monitoring,2013,
139058,GBR,Common Standards Monitoring,2013,
139060,GBR,Common Standards Monitoring,2013,
139061,GBR,Common Standards Monitoring,2013,
139063,GBR,Common Standards Monitoring,2013,
139064,GBR,Common Standards Monitoring,2013,
169732,GBR,Common Standards Monitoring,2013,
139065,GBR,Common Standards Monitoring,2013,
139066,GBR,Common Standards Monitoring,2013,
139067,GBR,Common Standards Monitoring,2013,
139070,GBR,Common Standards Monitoring,2013,
139075,GBR,Common Standards Monitoring,2013,
139071,GBR,Common Standards Monitoring,2013,
169752,GBR,Common Standards Monitoring,2013,
139072,GBR,Common Standards Monitoring,2013,
139073,GBR,Common Standards Monitoring,2013,
139074,GBR,Common Standards Monitoring,2013,
139077,GBR,Common Standards Monitoring,2013,
139078,GBR,Common Standards Monitoring,2013,
395275,GBR,Common Standards Monitoring,2013,
169743,GBR,Common Standards Monitoring,2013,
139080,GBR,Common Standards Monitoring,2013,
139081,GBR,Common Standards Monitoring,2013,
139083,GBR,Common Standards Monitoring,2013,
139084,GBR,Common Standards Monitoring,2013,
395276,GBR,Common Standards Monitoring,2013,
139085,GBR,Common Standards Monitoring,2013,
139091,GBR,Common Standards Monitoring,2013,
139092,GBR,Common Standards Monitoring,2013,
139791,GBR,Common Standards Monitoring,2013,
169744,GBR,Common Standards Monitoring,2013,
139089,GBR,Common Standards Monitoring,2013,
555545404,GBR,Common Standards Monitoring,2013,
139315,GBR,Common Standards Monitoring,2013,
139099,GBR,Common Standards Monitoring,2013,
169753,GBR,Common Standards Monitoring,2013,
139097,GBR,Common Standards Monitoring,2013,
169754,GBR,Common Standards Monitoring,2013,
139110,GBR,Common Standards Monitoring,2013,
139105,GBR,Common Standards Monitoring,2013,
139117,GBR,Common Standards Monitoring,2013,
139112,GBR,Common Standards Monitoring,2013,
139113,GBR,Common Standards Monitoring,2013,
139100,GBR,Common Standards Monitoring,2013,
139101,GBR,Common Standards Monitoring,2013,
139114,GBR,Common Standards Monitoring,2013,
139111,GBR,Common Standards Monitoring,2013,
139106,GBR,Common Standards Monitoring,2013,
169761,GBR,Common Standards Monitoring,2013,
139107,GBR,Common Standards Monitoring,2013,
139108,GBR,Common Standards Monitoring,2013,
139120,GBR,Common Standards Monitoring,2013,
139109,GBR,Common Standards Monitoring,2013,
139115,GBR,Common Standards Monitoring,2013,
139122,GBR,Common Standards Monitoring,2013,
139116,GBR,Common Standards Monitoring,2013,
139118,GBR,Common Standards Monitoring,2013,
139119,GBR,Common Standards Monitoring,2013,
139123,GBR,Common Standards Monitoring,2013,
139131,GBR,Common Standards Monitoring,2013,
139126,GBR,Common Standards Monitoring,2013,
139127,GBR,Common Standards Monitoring,2013,
169763,GBR,Common Standards Monitoring,2013,
139138,GBR,Common Standards Monitoring,2013,
139132,GBR,Common Standards Monitoring,2013,
139152,GBR,Common Standards Monitoring,2013,
139133,GBR,Common Standards Monitoring,2013,
139135,GBR,Common Standards Monitoring,2013,
139136,GBR,Common Standards Monitoring,2013,
139137,GBR,Common Standards Monitoring,2013,
139153,GBR,Common Standards Monitoring,2013,
139154,GBR,Common Standards Monitoring,2013,
139144,GBR,Common Standards Monitoring,2013,
139139,GBR,Common Standards Monitoring,2013,
139140,GBR,Common Standards Monitoring,2013,
139142,GBR,Common Standards Monitoring,2013,
139143,GBR,Common Standards Monitoring,2013,
139147,GBR,Common Standards Monitoring,2013,
139148,GBR,Common Standards Monitoring,2013,
139149,GBR,Common Standards Monitoring,2013,
139150,GBR,Common Standards Monitoring,2013,
139157,GBR,Common Standards Monitoring,2013,
139155,GBR,Common Standards Monitoring,2013,
139156,GBR,Common Standards Monitoring,2013,
139164,GBR,Common Standards Monitoring,2013,
139158,GBR,Common Standards Monitoring,2013,
139159,GBR,Common Standards Monitoring,2013,
139161,GBR,Common Standards Monitoring,2013,
139162,GBR,Common Standards Monitoring,2013,
139166,GBR,Common Standards Monitoring,2013,
139167,GBR,Common Standards Monitoring,2013,
139168,GBR,Common Standards Monitoring,2013,
139163,GBR,Common Standards Monitoring,2013,
139171,GBR,Common Standards Monitoring,2013,
139169,GBR,Common Standards Monitoring,2013,
139165,GBR,Common Standards Monitoring,2013,
139170,GBR,Common Standards Monitoring,2013,
139189,GBR,Common Standards Monitoring,2013,
139177,GBR,Common Standards Monitoring,2013,
139160,GBR,Common Standards Monitoring,2013,
139172,GBR,Common Standards Monitoring,2013,
139174,GBR,Common Standards Monitoring,2013,
139173,GBR,Common Standards Monitoring,2013,
139436,GBR,Common Standards Monitoring,2013,
183449,GBR,Common Standards Monitoring,2013,
139175,GBR,Common Standards Monitoring,2013,
139176,GBR,Common Standards Monitoring,2013,
139185,GBR,Common Standards Monitoring,2013,
139191,GBR,Common Standards Monitoring,2013,
139178,GBR,Common Standards Monitoring,2013,
139179,GBR,Common Standards Monitoring,2013,
139555,GBR,Common Standards Monitoring,2013,
139180,GBR,Common Standards Monitoring,2013,
139971,GBR,Common Standards Monitoring,2013,
169764,GBR,Common Standards Monitoring,2013,
139094,GBR,Common Standards Monitoring,2013,
183448,GBR,Common Standards Monitoring,2013,
183439,GBR,Common Standards Monitoring,2013,
139183,GBR,Common Standards Monitoring,2013,
139782,GBR,Common Standards Monitoring,2013,
139186,GBR,Common Standards Monitoring,2013,
139182,GBR,Common Standards Monitoring,2013,
139184,GBR,Common Standards Monitoring,2013,
395277,GBR,Common Standards Monitoring,2013,
169765,GBR,Common Standards Monitoring,2013,
139197,GBR,Common Standards Monitoring,2013,
139192,GBR,Common Standards Monitoring,2013,
395278,GBR,Common Standards Monitoring,2013,
139195,GBR,Common Standards Monitoring,2013,
169770,GBR,Common Standards Monitoring,2013,
139196,GBR,Common Standards Monitoring,2013,
139204,GBR,Common Standards Monitoring,2013,
139200,GBR,Common Standards Monitoring,2013,
139201,GBR,Common Standards Monitoring,2013,
139326,GBR,Common Standards Monitoring,2013,
174657,GBR,Common Standards Monitoring,2013,
139295,GBR,Common Standards Monitoring,2013,
139202,GBR,Common Standards Monitoring,2013,
139203,GBR,Common Standards Monitoring,2013,
169809,GBR,Common Standards Monitoring,2013,
139332,GBR,Common Standards Monitoring,2013,
139210,GBR,Common Standards Monitoring,2013,
139206,GBR,Common Standards Monitoring,2013,
169774,GBR,Common Standards Monitoring,2013,
139264,GBR,Common Standards Monitoring,2013,
139209,GBR,Common Standards Monitoring,2013,
139215,GBR,Common Standards Monitoring,2013,
139211,GBR,Common Standards Monitoring,2013,
139328,GBR,Common Standards Monitoring,2013,
139329,GBR,Common Standards Monitoring,2013,
139212,GBR,Common Standards Monitoring,2013,
139213,GBR,Common Standards Monitoring,2013,
139221,GBR,Common Standards Monitoring,2013,
139214,GBR,Common Standards Monitoring,2013,
139333,GBR,Common Standards Monitoring,2013,
139216,GBR,Common Standards Monitoring,2013,
139217,GBR,Common Standards Monitoring,2013,
139253,GBR,Common Standards Monitoring,2013,
139249,GBR,Common Standards Monitoring,2013,
139218,GBR,Common Standards Monitoring,2013,
139219,GBR,Common Standards Monitoring,2013,
139250,GBR,Common Standards Monitoring,2013,
139251,GBR,Common Standards Monitoring,2013,
139252,GBR,Common Standards Monitoring,2013,
139220,GBR,Common Standards Monitoring,2013,
139222,GBR,Common Standards Monitoring,2013,
169775,GBR,Common Standards Monitoring,2013,
139228,GBR,Common Standards Monitoring,2013,
139069,GBR,Common Standards Monitoring,2013,
139334,GBR,Common Standards Monitoring,2013,
139223,GBR,Common Standards Monitoring,2013,
169776,GBR,Common Standards Monitoring,2013,
139224,GBR,Common Standards Monitoring,2013,
139225,GBR,Common Standards Monitoring,2013,
139227,GBR,Common Standards Monitoring,2013,
139226,GBR,Common Standards Monitoring,2013,
139262,GBR,Common Standards Monitoring,2013,
139317,GBR,Common Standards Monitoring,2013,
139229,GBR,Common Standards Monitoring,2013,
139234,GBR,Common Standards Monitoring,2013,
169798,GBR,Common Standards Monitoring,2013,
555560495,GBR,Common Standards Monitoring,2013,
139230,GBR,Common Standards Monitoring,2013,
139231,GBR,Common Standards Monitoring,2013,
139232,GBR,Common Standards Monitoring,2013,
174658,GBR,Common Standards Monitoring,2013,
139233,GBR,Common Standards Monitoring,2013,
169778,GBR,Common Standards Monitoring,2013,
174659,GBR,Common Standards Monitoring,2013,
139318,GBR,Common Standards Monitoring,2013,
139319,GBR,Common Standards Monitoring,2013,
169777,GBR,Common Standards Monitoring,2013,
169783,GBR,Common Standards Monitoring,2013,
139095,GBR,Common Standards Monitoring,2013,
139240,GBR,Common Standards Monitoring,2013,
139247,GBR,Common Standards Monitoring,2013,
139243,GBR,Common Standards Monitoring,2013,
169784,GBR,Common Standards Monitoring,2013,
139254,GBR,Common Standards Monitoring,2013,
139256,GBR,Common Standards Monitoring,2013,
139471,GBR,Common Standards Monitoring,2013,
139259,GBR,Common Standards Monitoring,2013,
139380,GBR,Common Standards Monitoring,2013,
139261,GBR,Common Standards Monitoring,2013,
139263,GBR,Common Standards Monitoring,2013,
139265,GBR,Common Standards Monitoring,2013,
139272,GBR,Common Standards Monitoring,2013,
139277,GBR,Common Standards Monitoring,2013,
139267,GBR,Common Standards Monitoring,2013,
139268,GBR,Common Standards Monitoring,2013,
139270,GBR,Common Standards Monitoring,2013,
139273,GBR,Common Standards Monitoring,2013,
169799,GBR,Common Standards Monitoring,2013,
139275,GBR,Common Standards Monitoring,2013,
139276,GBR,Common Standards Monitoring,2013,
139278,GBR,Common Standards Monitoring,2013,
139284,GBR,Common Standards Monitoring,2013,
395280,GBR,Common Standards Monitoring,2013,
139279,GBR,Common Standards Monitoring,2013,
139280,GBR,Common Standards Monitoring,2013,
139285,GBR,Common Standards Monitoring,2013,
139286,GBR,Common Standards Monitoring,2013,
139287,GBR,Common Standards Monitoring,2013,
139296,GBR,Common Standards Monitoring,2013,
139291,GBR,Common Standards Monitoring,2013,
139292,GBR,Common Standards Monitoring,2013,
139293,GBR,Common Standards Monitoring,2013,
139302,GBR,Common Standards Monitoring,2013,
169800,GBR,Common Standards Monitoring,2013,
139297,GBR,Common Standards Monitoring,2013,
139459,GBR,Common Standards Monitoring,2013,
139298,GBR,Common Standards Monitoring,2013,
139556,GBR,Common Standards Monitoring,2013,
139300,GBR,Common Standards Monitoring,2013,
139301,GBR,Common Standards Monitoring,2013,
139309,GBR,Common Standards Monitoring,2013,
139303,GBR,Common Standards Monitoring,2013,
139305,GBR,Common Standards Monitoring,2013,
139384,GBR,Common Standards Monitoring,2013,
169804,GBR,Common Standards Monitoring,2013,
139310,GBR,Common Standards Monitoring,2013,
139312,GBR,Common Standards Monitoring,2013,
139313,GBR,Common Standards Monitoring,2013,
139314,GBR,Common Standards Monitoring,2013,
395281,GBR,Common Standards Monitoring,2013,
139321,GBR,Common Standards Monitoring,2013,
139316,GBR,Common Standards Monitoring,2013,
139320,GBR,Common Standards Monitoring,2013,
174665,GBR,Common Standards Monitoring,2013,
139323,GBR,Common Standards Monitoring,2013,
139324,GBR,Common Standards Monitoring,2013,
169815,GBR,Common Standards Monitoring,2013,
139325,GBR,Common Standards Monitoring,2013,
139330,GBR,Common Standards Monitoring,2013,
395282,GBR,Common Standards Monitoring,2013,
139331,GBR,Common Standards Monitoring,2013,
139338,GBR,Common Standards Monitoring,2013,
169830,GBR,Common Standards Monitoring,2013,
555560496,GBR,Common Standards Monitoring,2013,
139335,GBR,Common Standards Monitoring,2013,
139336,GBR,Common Standards Monitoring,2013,
139343,GBR,Common Standards Monitoring,2013,
139341,GBR,Common Standards Monitoring,2013,
169835,GBR,Common Standards Monitoring,2013,
169836,GBR,Common Standards Monitoring,2013,
139349,GBR,Common Standards Monitoring,2013,
174666,GBR,Common Standards Monitoring,2013,
139345,GBR,Common Standards Monitoring,2013,
395283,GBR,Common Standards Monitoring,2013,
139289,GBR,Common Standards Monitoring,2013,
139348,GBR,Common Standards Monitoring,2013,
139353,GBR,Common Standards Monitoring,2013,
